UserID,Timestamp,Event,SubscriptionType,Description
User_356,2023-05-07,Subscription,Free,User subscribed to the Free plan
User_301,2023-05-07,Subscription,Free,User subscribed to the Free plan
User_64,2023-05-07,Subscription,Free,User subscribed to the Free plan
User_142,2023-05-07,Subscription,Premium,User subscribed to the Premium plan
User_307,2023-05-07,Subscription,Basic,User subscribed to the Basic plan
User_243,2023-05-07,Subscription,Free,User subscribed to the Free plan
User_118,2023-05-07,Subscription,Free,User subscribed to the Free plan
User_257,2023-05-07,Subscription,Premium,User subscribed to the Premium plan
User_299,2023-05-07,Subscription,Free,User subscribed to the Free plan
User_137,2023-05-07,Subscription,Basic,User subscribed to the Basic plan
User_377,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_47,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_166,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_2,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_265,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_163,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_39,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_310,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_102,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_12,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_43,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_229,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_302,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_175,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_196,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_369,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_245,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_108,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_262,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_73,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_122,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_219,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_153,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_185,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_13,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_32,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_117,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_131,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_132,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_163,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_171,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_75,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_133,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_186,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_94,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_81,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_119,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_62,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_118,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_356,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_270,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_170,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_141,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_213,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_326,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_87,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_29,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_244,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_398,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_367,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_294,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_385,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_90,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_196,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_364,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_287,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_194,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_189,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_223,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_229,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_32,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_317,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_119,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_183,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_59,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_57,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_179,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_385,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_188,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_265,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_233,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_93,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_215,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_216,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_206,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_380,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_150,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_39,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_271,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_137,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_366,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_193,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_362,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_389,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_29,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_347,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_148,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_123,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_360,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_294,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_126,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_227,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_106,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_376,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_102,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_291,2023-05-08,Subscription,Basic,User subscribed to the Basic plan
User_391,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_263,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_342,2023-05-08,Subscription,Premium,User subscribed to the Premium plan
User_249,2023-05-08,Subscription,Free,User subscribed to the Free plan
User_7,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_17,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_238,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_364,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_133,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_78,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_175,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_347,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_288,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_301,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_282,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_164,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_85,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_127,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_295,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_1,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_104,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_184,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_354,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_343,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_127,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_366,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_344,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_11,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_168,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_212,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_68,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_182,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_256,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_217,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_315,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_127,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_339,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_333,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_391,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_292,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_116,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_77,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_134,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_228,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_212,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_121,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_283,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_269,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_66,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_290,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_146,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_120,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_360,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_61,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_288,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_349,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_47,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_61,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_43,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_144,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_138,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_292,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_345,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_398,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_95,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_271,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_34,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_400,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_389,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_19,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_142,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_375,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_19,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_96,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_207,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_51,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_104,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_295,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_127,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_267,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_179,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_159,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_52,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_307,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_47,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_47,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_277,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_346,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_189,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_92,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_78,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_182,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_93,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_333,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_363,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_300,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_49,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_355,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_34,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_357,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_200,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_13,2023-05-09,Subscription,Free,User subscribed to the Free plan
User_16,2023-05-09,Subscription,Basic,User subscribed to the Basic plan
User_198,2023-05-09,Subscription,Premium,User subscribed to the Premium plan
User_13,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_47,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_357,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_371,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_314,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_11,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_258,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_351,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_16,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_90,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_299,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_152,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_311,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_291,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_250,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_258,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_211,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_350,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_221,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_392,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_197,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_171,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_227,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_20,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_239,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_7,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_157,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_31,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_99,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_208,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_33,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_1,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_319,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_74,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_273,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_212,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_298,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_320,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_60,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_393,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_269,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_396,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_173,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_9,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_96,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_336,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_129,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_1,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_186,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_94,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_48,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_384,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_339,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_44,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_26,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_55,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_3,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_75,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_229,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_337,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_233,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_44,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_77,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_367,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_311,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_191,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_75,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_74,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_259,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_51,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_369,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_117,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_19,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_78,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_364,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_63,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_229,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_194,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_252,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_293,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_380,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_289,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_179,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_323,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_66,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_181,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_319,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_346,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_400,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_90,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_205,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_253,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_81,2023-05-10,Subscription,Premium,User subscribed to the Premium plan
User_316,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_205,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_391,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_55,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_250,2023-05-10,Subscription,Free,User subscribed to the Free plan
User_167,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_33,2023-05-10,Subscription,Basic,User subscribed to the Basic plan
User_317,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_289,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_302,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_32,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_394,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_89,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_396,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_264,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_141,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_182,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_264,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_79,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_191,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_304,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_346,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_123,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_310,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_4,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_353,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_195,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_309,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_111,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_317,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_206,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_139,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_337,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_24,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_82,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_155,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_165,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_321,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_309,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_130,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_109,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_389,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_319,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_256,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_226,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_133,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_254,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_112,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_206,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_308,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_119,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_96,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_367,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_337,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_71,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_334,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_102,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_101,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_80,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_62,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_248,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_343,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_273,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_123,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_277,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_153,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_199,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_105,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_135,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_110,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_344,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_339,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_348,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_16,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_41,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_287,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_146,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_113,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_177,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_399,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_394,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_373,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_131,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_380,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_351,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_110,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_24,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_124,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_51,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_302,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_362,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_347,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_174,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_69,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_379,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_142,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_22,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_144,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_332,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_262,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_83,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_183,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_368,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_172,2023-05-11,Subscription,Free,User subscribed to the Free plan
User_298,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_318,2023-05-11,Subscription,Basic,User subscribed to the Basic plan
User_303,2023-05-11,Subscription,Premium,User subscribed to the Premium plan
User_364,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_122,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_237,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_338,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_100,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_202,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_235,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_289,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_172,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_43,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_248,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_233,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_137,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_124,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_178,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_215,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_49,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_72,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_31,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_313,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_121,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_15,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_278,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_262,2023-05-12,Subscription,Free,User subscribed to the Free plan
